entity_name,krs,path,status,old_file_value,new_file_value
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].opisPolaczeniaPodzialuPrzeksztalcenia[0].opisPolaczeniaPodzialuPrzeksztalcenia,no_change,"POŁĄCZENIE SPÓŁKI CGI INFORMATION SYSTEMS AND MANAGEMENT CONSULTANTS (POLSKA) SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ (KRS: 0000078664), JAKO SPÓŁKI PRZEJMUJĄCEJ, ZE SPÓŁKĄ AFFECTO POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ (KRS: 0000286327), JAKO SPÓŁKĄ PRZEJMOWANĄ, POPRZEZ PRZENIESIENIE CAŁEGO MAJĄTKU SPÓŁKI PRZEJMOWANEJ NA SPÓŁKĘ PRZEJMUJĄCĄ W TRYBIE ART. 492 § 1 PKT 1 K.S.H. W ZW. Z ART. 516 § 6 K.S.H. (TJ. W TRYBIE UPROSZCZONYM) NA WARUNKACH OKREŚLONYCH W PLANIE POŁĄCZENIA Z DNIA 24 KWIETNIA 2023 ROKU, UCHWALONE UCHWAŁĄ NADZWYCZAJNEGO ZGROMADZENIA WSPÓLNIKÓW SPÓŁKI PRZEJMOWANEJ Z DNIA 13 CZERWCA 2023 ROKU, ZAPROTOKOŁOWANĄ PRZEZ NOTARIUSZA GRZEGORZA ROGALĘ, KANCELARIA NOTARIALNA W WARSZAWIE, REP. A. NR 8449/2023 ORAZ UCHWAŁĄ NADZWYCZAJNEGO ZGROMADZENIA WSPÓLNIKÓW SPÓŁKI PRZEJMUJĄCEJ Z DNIA 13 CZERWCA 2023 ROKU, ZAPROTOKOŁOWANĄ PRZEZ NOTARIUSZA GRZEGORZA ROGALĘ, KANCELARIA NOTARIALNA W WARSZAWIE, REP. A. NR 8444/2023., 13.06.2023, ZGROMADZENIE WSPÓLNIKÓW","POŁĄCZENIE SPÓŁKI CGI INFORMATION SYSTEMS AND MANAGEMENT CONSULTANTS (POLSKA) SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ (KRS: 0000078664), JAKO SPÓŁKI PRZEJMUJĄCEJ, ZE SPÓŁKĄ AFFECTO POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ (KRS: 0000286327), JAKO SPÓŁKĄ PRZEJMOWANĄ, POPRZEZ PRZENIESIENIE CAŁEGO MAJĄTKU SPÓŁKI PRZEJMOWANEJ NA SPÓŁKĘ PRZEJMUJĄCĄ W TRYBIE ART. 492 § 1 PKT 1 K.S.H. W ZW. Z ART. 516 § 6 K.S.H. (TJ. W TRYBIE UPROSZCZONYM) NA WARUNKACH OKREŚLONYCH W PLANIE POŁĄCZENIA Z DNIA 24 KWIETNIA 2023 ROKU, UCHWALONE UCHWAŁĄ NADZWYCZAJNEGO ZGROMADZENIA WSPÓLNIKÓW SPÓŁKI PRZEJMOWANEJ Z DNIA 13 CZERWCA 2023 ROKU, ZAPROTOKOŁOWANĄ PRZEZ NOTARIUSZA GRZEGORZA ROGALĘ, KANCELARIA NOTARIALNA W WARSZAWIE, REP. A. NR 8449/2023 ORAZ UCHWAŁĄ NADZWYCZAJNEGO ZGROMADZENIA WSPÓLNIKÓW SPÓŁKI PRZEJMUJĄCEJ Z DNIA 13 CZERWCA 2023 ROKU, ZAPROTOKOŁOWANĄ PRZEZ NOTARIUSZA GRZEGORZA ROGALĘ, KANCELARIA NOTARIALNA W WARSZAWIE, REP. A. NR 8444/2023., 13.06.2023, ZGROMADZENIE WSPÓLNIKÓW"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].identyfikator[0].nrWpisuWprow,no_change,58,58
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].identyfikator[0].regon,no_change,141033390,141033390
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].krajNazwaRejestru[0].krajNazwaRejestru,no_change,"POLSKA,KRAJOWY REJESTR SĄDOWY","POLSKA,KRAJOWY REJESTR SĄDOWY"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].krajNazwaRejestru[0].nrWpisuWprow,no_change,58,58
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].nazwa[0].nazwa,no_change,"AFFECTO POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","AFFECTO POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].nazwa[0].nrWpisuWprow,no_change,58,58
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].numerWRejestrzeAlboEwidencji[0].nrWpisuWprow,no_change,58,58
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[1].podmiotyPrzejmowane[0].numerWRejestrzeAlboEwidencji[0].numerWRejestrzeAlboEwidencji,no_change,0000286327,0000286327
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.numerKRS,no_change,0000078664,0000078664
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.rejestr,no_change,RejP,RejP
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.stanPozycji,no_change,1,1
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.stanZDnia,no_change,17.04.2026,17.04.2026
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[0].dataWpisu,no_change,08.01.2002,08.01.2002
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[0].numerWpisu,no_change,1,1
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[0].opis,no_change,REJESTRACJA W KRAJOWYM REJESTRZE SĄDOWYM,REJESTRACJA W KRAJOWYM REJESTRZE SĄDOWYM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[0].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[0].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XIX NS-REJ.KRS/10567/01/248,WA.XIX NS-REJ.KRS/10567/01/248
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[10].dataWpisu,no_change,29.06.2006,29.06.2006
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[10].numerWpisu,no_change,11,11
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[10].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[10].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[10].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/10927/06/383,WA.XII NS-REJ.KRS/10927/06/383
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[11].dataWpisu,no_change,20.02.2008,20.02.2008
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[11].numerWpisu,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[11].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[11].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[11].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/3325/08/187,WA.XII NS-REJ.KRS/3325/08/187
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[12].dataWpisu,no_change,12.08.2008,12.08.2008
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[12].numerWpisu,no_change,13,13
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[12].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[12].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[12].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/22794/08/380,WA.XII NS-REJ.KRS/22794/08/380
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[13].dataWpisu,no_change,22.01.2010,22.01.2010
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[13].numerWpisu,no_change,14,14
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[13].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[13].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[13].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/1589/10/754,WA.XII NS-REJ.KRS/1589/10/754
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[14].dataWpisu,no_change,06.07.2011,06.07.2011
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[14].numerWpisu,no_change,15,15
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[14].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[14].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[14].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/18862/11/115,WA.XII NS-REJ.KRS/18862/11/115
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[15].dataWpisu,no_change,29.09.2011,29.09.2011
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[15].numerWpisu,no_change,16,16
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[15].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[15].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[15].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/30376/11/981,WA.XII NS-REJ.KRS/30376/11/981
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[16].dataWpisu,no_change,19.04.2012,19.04.2012
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[16].numerWpisu,no_change,17,17
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[16].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[16].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[16].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/12427/12/9,WA.XII NS-REJ.KRS/12427/12/9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[17].dataWpisu,no_change,18.01.2013,18.01.2013
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[17].numerWpisu,no_change,18,18
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[17].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[17].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[17].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/54786/12/7,WA.XII NS-REJ.KRS/54786/12/7
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[18].dataWpisu,no_change,24.04.2014,24.04.2014
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[18].numerWpisu,no_change,19,19
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[18].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[18].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[18].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/15954/14/493,WA.XII NS-REJ.KRS/15954/14/493
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[19].dataWpisu,no_change,10.12.2014,10.12.2014
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[19].numerWpisu,no_change,20,20
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[19].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[19].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[19].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/65269/14/147,WA.XII NS-REJ.KRS/65269/14/147
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[1].dataWpisu,no_change,15.02.2002,15.02.2002
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[1].numerWpisu,no_change,2,2
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[1].opis,no_change,INNY WPIS,INNY WPIS
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[1].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[1].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XIX NS-REJ.KRS/501/02/912,WA.XIX NS-REJ.KRS/501/02/912
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[20].dataWpisu,no_change,14.12.2015,14.12.2015
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[20].numerWpisu,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[20].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[20].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[20].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/77830/15/333,WA.XII NS-REJ.KRS/77830/15/333
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[21].dataWpisu,no_change,11.02.2016,11.02.2016
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[21].numerWpisu,no_change,22,22
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[21].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[21].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[21].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/2866/16/301,WA.XII NS-REJ.KRS/2866/16/301
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[22].dataWpisu,no_change,22.08.2016,22.08.2016
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[22].numerWpisu,no_change,23,23
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[22].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[22].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[22].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/45956/16/322,WA.XII NS-REJ.KRS/45956/16/322
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[23].dataWpisu,no_change,04.10.2016,04.10.2016
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[23].numerWpisu,no_change,24,24
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[23].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[23].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[23].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/65758/16/936,WA.XII NS-REJ.KRS/65758/16/936
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[24].dataWpisu,no_change,12.10.2016,12.10.2016
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[24].numerWpisu,no_change,25,25
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[24].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[24].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[24].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/62730/16/873,WA.XII NS-REJ.KRS/62730/16/873
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[25].dataWpisu,no_change,27.01.2017,27.01.2017
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[25].numerWpisu,no_change,26,26
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[25].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
